id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1193224,2024-01-08,000001,Vente,170000,3,,PAS BASFOUR,0698,75002,75102,Paris 2e Arrondissement,75,,,75102000AM0055,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.351308,48.866263
2024-1193224,2024-01-08,000001,Vente,170000,3,,PAS BASFOUR,0698,75002,75102,Paris 2e Arrondissement,75,,,75102000AM0055,,,2,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,14,0,,,,,,2.351308,48.866263
2024-1193284,2024-01-11,000001,Vente,100000,155,,RUE MONTMARTRE,6513,75002,75102,Paris 2e Arrondissement,75,,,75102000AG0099,,,18,,,,,,,,,,1,2,Appartement,14,1,,,,,,2.342328,48.870678
2024-1193339,2024-01-09,000001,Vente,1590000,67,,BD DE SEBASTOPOL,8894,75002,75102,Paris 2e Arrondissement,75,,,75102000AL0087,,,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,356,0,,,,,,2.350735,48.863621
2024-1193360,2024-01-04,000001,Vente,370000,103,,RUE D ABOUKIR,0040,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0178,,,114,58.75,,,,,,,,,1,2,Appartement,58,3,,,,,,2.348899,48.868554
2024-1193427,2024-01-12,000001,Vente,90000,31,,BD DE BONNE NOUVELLE,1097,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0010,,,24,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.348868,48.870175
2024-1193463,2024-01-11,000001,Vente,44000,3,,RUE SAINT-AUGUSTIN,8493,75002,75102,Paris 2e Arrondissement,75,,,75102000AF0087,,,70,6,,,,,,,,,1,3,Dépendance,,0,,,,,,2.337596,48.868712
2024-1193488,2024-01-19,000001,Vente,2800000,35,,RUE VIVIENNE,9893,75002,75102,Paris 2e Arrondissement,75,,,75102000AG0113,,,20,,30,,,,,,,,2,2,Appartement,133,5,,,,,,2.340583,48.870267
2024-1193488,2024-01-19,000001,Vente,2800000,35,,RUE VIVIENNE,9893,75002,75102,Paris 2e Arrondissement,75,,,75102000AG0113,,,20,,30,,,,,,,,2,3,Dépendance,,0,,,,,,2.340583,48.870267
2024-1193558,2024-01-16,000001,Vente,406000,58,B,RUE SAINTE-ANNE,8534,75002,75102,Paris 2e Arrondissement,75,,,75102000AF0099,,,20,,6,,,,,,,,2,2,Appartement,41,2,,,,,,2.336621,48.868191
