id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1193226,2024-01-03,000001,Vente,160000,13,,AV DE CLICHY,2112,75017,75117,Paris 17e Arrondissement,75,,,75117000CM0117,,,26,,27,,,,,,,,2,2,Appartement,22,2,,,,,,2.326389,48.884674
2024-1193230,2024-01-05,000001,Vente,1067000,54,,RUE DES DAMES,2523,75017,75117,Paris 17e Arrondissement,75,,,75117000CL0063,,,50,90.42,,,,,,,,,1,2,Appartement,130,6,,,,,,2.321264,48.883983
2024-1193230,2024-01-05,000001,Vente,1067000,54,,RUE DES DAMES,2523,75017,75117,Paris 17e Arrondissement,75,,,75117000CL0063,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.321264,48.883983
2024-1193233,2024-01-05,000001,Vente,195000,15,,RUE FRAGONARD,3777,75017,75117,Paris 17e Arrondissement,75,,,75117000DD0209,,,8,22.09,,,,,,,,,1,2,Appartement,25,1,,,,,,2.315548,48.894484
2024-1193236,2024-01-04,000001,Vente,901200,54,,RUE DES DAMES,2523,75017,75117,Paris 17e Arrondissement,75,,,75117000CL0063,,,48,,49,,,,,,,,2,2,Appartement,75,3,,,,,,2.321264,48.883983
2024-1193236,2024-01-04,000001,Vente,901200,54,,RUE DES DAMES,2523,75017,75117,Paris 17e Arrondissement,75,,,75117000CL0063,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.321264,48.883983
2024-1193241,2024-01-09,000001,Vente,555000,18,,RUE CAROLINE,1561,75017,75117,Paris 17e Arrondissement,75,,,75117000CM0021,,,26,,27,51.05,64,,,,,,3,2,Appartement,52,3,,,,,,2.323358,48.883687
2024-1193241,2024-01-09,000001,Vente,555000,18,,RUE CAROLINE,1561,75017,75117,Paris 17e Arrondissement,75,,,75117000CM0021,,,26,,27,51.05,64,,,,,,3,3,Dépendance,,0,,,,,,2.323358,48.883687
2024-1193242,2024-01-09,000001,Vente,50000,4,,RUE MILNE EDWARDS,6364,75017,75117,Paris 17e Arrondissement,75,,,75117000AW0065,,,25,6.55,,,,,,,,,1,3,Dépendance,,0,,,,,,2.292542,48.88298
2024-1193247,2024-01-10,000001,Vente,548600,31,,RUE SAUSSURE,8847,75017,75117,Paris 17e Arrondissement,75,,,75117000CJ0055,,,27,47.76,28,47.76,,,,,,,2,3,Dépendance,,0,,,,,,2.31573,48.884386
2024-1193247,2024-01-10,000001,Vente,548600,31,,RUE SAUSSURE,8847,75017,75117,Paris 17e Arrondissement,75,,,75117000CJ0055,,,27,47.76,28,47.76,,,,,,,2,2,Appartement,48,2,,,,,,2.31573,48.884386
2024-1193250,2024-01-03,000001,Vente,40000,52,,RUE DES DAMES,2523,75017,75117,Paris 17e Arrondissement,75,,,75117000CL0064,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.32139,48.884019
2024-1193266,2024-01-10,000001,Vente,860000,235,,BD PEREIRE,7258,75017,75117,Paris 17e Arrondissement,75,,,75117000AE0031,,,16,,,,,,,,,,1,2,Appartement,11,1,,,,,,2.287641,48.879421
2024-1193266,2024-01-10,000001,Vente,860000,235,,BD PEREIRE,7258,75017,75117,Paris 17e Arrondissement,75,,,75117000AE0031,,,15,,,,,,,,,,1,2,Appartement,22,2,,,,,,2.287641,48.879421
2024-1193266,2024-01-10,000001,Vente,860000,235,,BD PEREIRE,7258,75017,75117,Paris 17e Arrondissement,75,,,75117000AE0031,,,28,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.287641,48.879421
2024-1193287,2024-01-02,000001,Vente,105000,7,,RUE BERZELIUS,0930,75017,75117,Paris 17e Arrondissement,75,,,75117000DG0028,,,24,,4,,,,,,,,2,3,Dépendance,,0,,,,,,2.318114,48.892486
2024-1193287,2024-01-02,000001,Vente,105000,7,,RUE BERZELIUS,0930,75017,75117,Paris 17e Arrondissement,75,,,75117000DG0028,,,24,,4,,,,,,,,2,2,Appartement,14,1,,,,,,2.318114,48.892486
2024-1193297,2024-01-04,000001,Vente,113000,1,,RUE GALVANI,3931,75017,75117,Paris 17e Arrondissement,75,,,75117000AW0053,,,34,12.77,,,,,,,,,1,2,Appartement,12,1,,,,,,2.292583,48.883727
2024-1193329,2024-01-12,000001,Vente,185000,34,,RUE LANTIEZ,5329,75017,75117,Paris 17e Arrondissement,75,,,75117000DN0162,,,46,,6,,,,,,,,2,2,Appartement,14,1,,,,,,2.324304,48.895356
2024-1193347,2024-01-05,000001,Vente,165000,35,,RUE GAUTHEY,3992,75017,75117,Paris 17e Arrondissement,75,,,75117000DH0094,,,20,16.26,,,,,,,,,1,2,Appartement,24,1,,,,,,2.320948,48.892654
2024-1193354,2024-01-11,000001,Vente,7000,20,,RUE DARCET,2565,75017,75117,Paris 17e Arrondissement,75,,,75117000CM0049,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.32495,48.884253
2024-1193379,2024-01-08,000001,Vente,1144700,10,,RUE DE SAINT-SENOCH,8758,75017,75117,Paris 17e Arrondissement,75,,,75117000AP0062,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.293703,48.881576
2024-1193379,2024-01-08,000001,Vente,1144700,10,,RUE DE SAINT-SENOCH,8758,75017,75117,Paris 17e Arrondissement,75,,,75117000AP0062,,,4,,,,,,,,,,1,2,Appartement,92,3,,,,,,2.293703,48.881576
2024-1193388,2024-01-08,000001,Vente,143200,97,,RUE DE PRONY,7853,75017,75117,Paris 17e Arrondissement,75,,,75117000BG0062,,,35,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.299041,48.88409
2024-1193388,2024-01-08,000001,Vente,143200,97,,RUE DE PRONY,7853,75017,75117,Paris 17e Arrondissement,75,,,75117000BG0062,,,34,13.53,,,,,,,,,1,3,Dépendance,,0,,,,,,2.299041,48.88409
2024-1193391,2024-01-15,000001,Vente,272000,47,,RUE DE LA JONQUIERE,5273,75017,75117,Paris 17e Arrondissement,75,,,75117000DM0022,,,16,,30,,,,,,,,2,3,Dépendance,,0,,,,,,2.322822,48.8934
2024-1193391,2024-01-15,000001,Vente,272000,47,,RUE DE LA JONQUIERE,5273,75017,75117,Paris 17e Arrondissement,75,,,75117000DM0022,,,16,,30,,,,,,,,2,2,Appartement,34,2,,,,,,2.322822,48.8934
2024-1193410,2024-01-08,000001,Vente,9000,23,,RUE CLAIRAUT,2063,75017,75117,Paris 17e Arrondissement,75,,,75117000CS0071,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.320097,48.888249
2024-1193410,2024-01-08,000001,Vente,9000,23,,RUE CLAIRAUT,2063,75017,75117,Paris 17e Arrondissement,75,,,75117000CS0071,,,84,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.320097,48.888249
2024-1193430,2024-01-09,000001,Vente,607750,143,,RUE SAUSSURE,8847,75017,75117,Paris 17e Arrondissement,75,,,75117000CD0007,,,20,,67,,,,,,,,2,2,Appartement,68,3,,,,,,2.305891,48.889513
2024-1193430,2024-01-09,000001,Vente,607750,143,,RUE SAUSSURE,8847,75017,75117,Paris 17e Arrondissement,75,,,75117000CD0007,,,20,,67,,,,,,,,2,3,Dépendance,,0,,,,,,2.305891,48.889513
2024-1193432,2024-01-15,000001,Vente,70200,93,,RUE TRUFFAUT,9487,75017,75117,Paris 17e Arrondissement,75,,,75117000CS0011,,,17,6.41,,,,,,,,,1,3,Dépendance,,0,,,,,,2.316288,48.888798
2024-1193432,2024-01-15,000001,Vente,70200,93,,RUE TRUFFAUT,9487,75017,75117,Paris 17e Arrondissement,75,,,75117000CS0011,,,16,6.18,,,,,,,,,1,3,Dépendance,,0,,,,,,2.316288,48.888798
2024-1193434,2024-01-15,000001,Vente,192800,93,,RUE TRUFFAUT,9487,75017,75117,Paris 17e Arrondissement,75,,,75117000CS0011,,,19,7.38,,,,,,,,,1,3,Dépendance,,0,,,,,,2.316288,48.888798
2024-1193434,2024-01-15,000001,Vente,192800,93,,RUE TRUFFAUT,9487,75017,75117,Paris 17e Arrondissement,75,,,75117000CS0011,,,18,8.1,,,,,,,,,1,3,Dépendance,,0,,,,,,2.316288,48.888798
