id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1193219,2024-01-04,000001,Vente,299120,17,B,RUE DU ROI D ALGER,8314,75018,75118,Paris 18e Arrondissement,75,,,75118000BF0053,,,20,36.88,21,,,,,,,,2,2,Appartement,36,3,,,,,,2.347665,48.895338
2024-1193229,2024-01-05,000001,Vente,228000,20,,RUE LETORT,5630,75018,75118,Paris 18e Arrondissement,75,,,75118000BH0017,,,5,,66,,,,,,,,2,3,Dépendance,,0,,,,,,2.343376,48.894574
2024-1193229,2024-01-05,000001,Vente,228000,20,,RUE LETORT,5630,75018,75118,Paris 18e Arrondissement,75,,,75118000BH0017,,,5,,66,,,,,,,,2,2,Appartement,26,2,,,,,,2.343376,48.894574
2024-1193239,2024-01-08,000001,Vente,357745.94,21,,RUE DAMREMONT,2534,75018,75118,Paris 18e Arrondissement,75,,,75118000AT0008,,,26,,32,,,,,,,,2,3,Dépendance,,0,,,,,,2.332952,48.888822
2024-1193239,2024-01-08,000001,Vente,357745.94,21,,RUE DAMREMONT,2534,75018,75118,Paris 18e Arrondissement,75,,,75118000AT0008,,,26,,32,,58,,,,,,3,2,Appartement,10,1,,,,,,2.332952,48.888822
2024-1193240,2024-01-10,000001,Vente,185000,27,,RUE PAJOL,7000,75018,75118,Paris 18e Arrondissement,75,,,75118000DD0065,,,246,32.46,,,,,,,,,1,2,Appartement,30,1,,,,,,,
2024-1193243,2024-01-08,000001,Vente,500000,11,,RUE DES ROSES,8365,75018,75118,Paris 18e Arrondissement,75,,,75118000CZ0062,,,29,70.59,30,,,,,,,,2,2,Appartement,67,4,,,,,,2.362009,48.89306
2024-1193243,2024-01-08,000001,Vente,500000,11,,RUE DES ROSES,8365,75018,75118,Paris 18e Arrondissement,75,,,75118000CZ0062,,,29,70.59,30,,,,,,,,2,3,Dépendance,,0,,,,,,2.362009,48.89306
2024-1193248,2024-01-04,000001,Vente,220000,8,,RUE BOUCRY,1139,75018,75118,Paris 18e Arrondissement,75,,,75118000CW0057,,,700,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.362369,48.894577
2024-1193248,2024-01-04,000001,Vente,220000,8,,RUE BOUCRY,1139,75018,75118,Paris 18e Arrondissement,75,,,75118000CW0057,,,1602,,186,61.36,,,,,,,2,3,Dépendance,,0,,,,,,2.362369,48.894577
