id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1193218,2024-01-04,000001,Vente,1042000,4,,VLA PERREUR,7288,75020,75120,Paris 20e Arrondissement,75,,,75120000BM0133,,,147,,99,,,,,,,,2,2,Appartement,86,4,,,,,,2.405228,48.868216
2024-1193218,2024-01-04,000001,Vente,1042000,4,,VLA PERREUR,7288,75020,75120,Paris 20e Arrondissement,75,,,75120000BM0133,,,147,,99,,,,,,,,2,3,Dépendance,,0,,,,,,2.405228,48.868216
2024-1193218,2024-01-04,000001,Vente,1042000,16,,RUE DE LA DHUIS,2786,75020,75120,Paris 20e Arrondissement,75,,,75120000BM0133,,,39,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.405228,48.868216
2024-1193218,2024-01-04,000001,Vente,1042000,16,,RUE DE LA DHUIS,2786,75020,75120,Paris 20e Arrondissement,75,,,75120000BM0133,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.405228,48.868216
2024-1193218,2024-01-04,000001,Vente,1042000,4,,VLA PERREUR,7288,75020,75120,Paris 20e Arrondissement,75,,,75120000BM0133,,,147,,99,,,,,,,,2,3,Dépendance,,0,,,,,,2.405228,48.868216
2024-1193223,2024-01-05,000001,Vente,173025,1,,RUE DE L ADJUDANT REAU,0053,75020,75120,Paris 20e Arrondissement,75,,,75120000BM0064,,,19,,,,,,,,,,1,2,Appartement,17,1,,,,,,2.405022,48.867372
2024-1193227,2024-01-03,000001,Vente,542000,40,,RUE ORFILA,6924,75020,75120,Paris 20e Arrondissement,75,,,75120000CE0086,,,52,,61,,71,,92,,,,4,1,Maison,30,2,,,,,,2.396685,48.86604
2024-1193244,2024-01-04,000001,Vente,431500,244,,RUE DES PYRENEES,7904,75020,75120,Paris 20e Arrondissement,75,,,75120000BV0098,,,11,51.4,46,,,,,,,,2,3,Dépendance,,0,,,,,,2.396097,48.86825
2024-1193244,2024-01-04,000001,Vente,431500,244,,RUE DES PYRENEES,7904,75020,75120,Paris 20e Arrondissement,75,,,75120000BV0098,,,11,51.4,46,,,,,,,,2,2,Appartement,46,2,,,,,,2.396097,48.86825
2024-1193246,2024-01-05,000001,Vente,151000,36,,RUE ETIENNE MAREY,3394,75020,75120,Paris 20e Arrondissement,75,,,75120000BN0124,,,36,16.83,,,,,,,,,1,2,Appartement,17,1,,,,,,2.405847,48.868551
