id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1193222,2024-01-05,000001,Vente,630000,1,,QUAI DE LA SEINE,8912,75019,75119,Paris 19e Arrondissement,75,,,75119000AR0001,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.36959,48.884423
2024-1193222,2024-01-05,000001,Vente,630000,1,,QUAI DE LA SEINE,8912,75019,75119,Paris 19e Arrondissement,75,,,75119000AR0001,,,10,66.09,,,,,,,,,1,2,Appartement,66,2,,,,,,2.36959,48.884423
2024-1193225,2024-01-03,000001,Vente,392000,24,,RUE ARTHUR ROZIER,0481,75019,75119,Paris 19e Arrondissement,75,,,75119000DZ0109,,,44,41.96,,,,,,,,,1,2,Appartement,40,2,,,,,,2.391306,48.878743
2024-1193231,2024-01-04,000001,Vente,188219,64,,BD DE LA VILLETTE,9838,75019,75119,Paris 19e Arrondissement,75,,,75119000EW0031,,,24,,,,,,,,,,1,2,Appartement,28,2,,,,,,2.374061,48.875243
2024-1193263,2024-01-04,000001,Vente,445000,27,,RUE REBEVAL,8076,75019,75119,Paris 19e Arrondissement,75,,,75119000EE0016,,,730,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.377983,48.875228
2024-1193263,2024-01-04,000001,Vente,445000,27,,RUE REBEVAL,8076,75019,75119,Paris 19e Arrondissement,75,,,75119000EE0016,,,173,,18,65.94,,,,,,,2,2,Appartement,66,3,,,,,,2.377983,48.875228
2024-1193263,2024-01-04,000001,Vente,445000,27,,RUE REBEVAL,8076,75019,75119,Paris 19e Arrondissement,75,,,75119000EE0016,,,173,,18,65.94,,,,,,,2,3,Dépendance,,0,,,,,,2.377983,48.875228
2024-1193263,2024-01-04,000001,Vente,445000,27,,RUE REBEVAL,8076,75019,75119,Paris 19e Arrondissement,75,,,75119000EE0016,,,173,,18,65.94,,,,,,,2,3,Dépendance,,0,,,,,,2.377983,48.875228
2024-1193275,2024-01-08,000001,Vente,646500,33,,RUE FESSART,3625,75019,75119,Paris 19e Arrondissement,75,,,75119000EB0034,,,429,,642,68.74,,,,,,,2,3,Dépendance,,0,,,,,,2.385433,48.876165
2024-1193275,2024-01-08,000001,Vente,646500,33,,RUE FESSART,3625,75019,75119,Paris 19e Arrondissement,75,,,75119000EB0034,,,429,,642,68.74,,,,,,,2,2,Appartement,69,3,,,,,,2.385433,48.876165
2024-1193275,2024-01-08,000001,Vente,646500,25,,RUE MELINGUE,6257,75019,75119,Paris 19e Arrondissement,75,,,75119000EB0034,,,368,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.385433,48.876165
2024-1193275,2024-01-08,000001,Vente,646500,33,,RUE FESSART,3625,75019,75119,Paris 19e Arrondissement,75,,,75119000EB0034,,,429,,642,68.74,,,,,,,2,3,Dépendance,,0,,,,,,2.385433,48.876165
2024-1193303,2024-01-10,000001,Vente,15000,39,,RUE ARMAND CARREL,0451,75019,75119,Paris 19e Arrondissement,75,,,75119000EP0001,,,73,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.37762,48.882524
2024-1193311,2024-01-11,000001,Vente,230000,82,,RUE DE ROMAINVILLE,8333,75019,75119,Paris 19e Arrondissement,75,,,75119000DT0059,,,171,,,,,,,,,,1,2,Appartement,34,1,,,,,,2.404113,48.876813
